block,method,num_agents,obs_radius,seed,isr,csr,makespan
main,Switching (A*/random) + Escape,4,5,90068,1.0,1.0,171
main,Switching (A*/random) + Escape,4,5,90069,1.0,1.0,77
main,Switching (A*/random) + Escape,4,5,90070,1.0,1.0,71
main,Switching (A*/random) + Escape,4,5,90071,0.5,0.0,
main,Switching (A*/random) + Escape,4,5,90072,1.0,1.0,72
main,Switching (A*/random) + Escape,4,5,90073,1.0,1.0,89
main,Switching (A*/random) + Escape,4,5,90074,1.0,1.0,237
main,Switching (A*/random) + Escape,4,5,90075,1.0,1.0,66
main,Switching (A*/random) + Escape,4,5,90076,1.0,1.0,251
main,Switching (A*/random) + Escape,4,5,90077,1.0,1.0,138
main,Switching (A*/random) + Escape,4,5,90078,1.0,1.0,56
main,Switching (A*/random) + Escape,4,5,90079,1.0,1.0,91
main,Switching (A*/random) + Escape,4,5,90080,1.0,1.0,42
main,Switching (A*/random) + Escape,4,5,90081,1.0,1.0,115
main,Switching (A*/random) + Escape,4,5,90082,1.0,1.0,83
main,Switching (A*/random) + Escape,4,5,90083,1.0,1.0,217
main,Switching (A*/random) + Escape,4,5,90084,1.0,1.0,91
main,Switching (A*/random) + Escape,4,5,90085,1.0,1.0,19
main,Switching (A*/random) + Escape,4,5,90086,1.0,1.0,172
main,Switching (A*/random) + Escape,4,5,90087,1.0,1.0,210
main,Switching (A*/random) + Escape,4,5,90088,1.0,1.0,28
main,Switching (A*/random) + Escape,4,5,90089,1.0,1.0,148
main,Switching (A*/random) + Escape,4,5,90090,1.0,1.0,99
main,Switching (A*/random) + Escape,4,5,90091,1.0,1.0,192
main,Switching (A*/random) + Escape,4,5,90092,1.0,1.0,62
main,Switching (A*/random) + Escape,4,5,90093,1.0,1.0,110
main,Switching (A*/random) + Escape,4,5,90094,1.0,1.0,90
main,Switching (A*/random) + Escape,4,5,90095,1.0,1.0,37
main,Switching (A*/random) + Escape,4,5,90096,1.0,1.0,83
main,Switching (A*/random) + Escape,4,5,90097,1.0,1.0,210
main,Switching (A*/random) + Escape,4,5,90098,1.0,1.0,146
main,Switching (A*/random) + Escape,4,5,90099,1.0,1.0,69
main,Switching (A*/random) + Escape,8,5,90000,1.0,1.0,162
main,Switching (A*/random) + Escape,8,5,90001,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90002,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90003,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90004,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90005,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90006,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90007,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90008,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90009,1.0,1.0,157
main,Switching (A*/random) + Escape,8,5,90010,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90011,1.0,1.0,203
main,Switching (A*/random) + Escape,8,5,90012,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90013,0.375,0.0,
main,Switching (A*/random) + Escape,8,5,90014,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90015,1.0,1.0,113
main,Switching (A*/random) + Escape,8,5,90016,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90017,0.875,0.0,
main,Switching (A*/random) + Escape,8,5,90018,1.0,1.0,127
main,Switching (A*/random) + Escape,8,5,90019,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90020,0.125,0.0,
main,Switching (A*/random) + Escape,8,5,90021,0.375,0.0,
main,Switching (A*/random) + Escape,8,5,90022,0.375,0.0,
main,Switching (A*/random) + Escape,8,5,90023,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90024,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90025,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90026,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90027,1.0,1.0,156
main,Switching (A*/random) + Escape,8,5,90028,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90029,0.375,0.0,
main,Switching (A*/random) + Escape,8,5,90030,0.125,0.0,
main,Switching (A*/random) + Escape,8,5,90031,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90032,1.0,1.0,245
main,Switching (A*/random) + Escape,8,5,90033,1.0,1.0,211
main,Switching (A*/random) + Escape,8,5,90034,0.25,0.0,
main,Switching (A*/random) + Escape,8,5,90035,0.375,0.0,
main,Switching (A*/random) + Escape,8,5,90036,1.0,1.0,212
main,Switching (A*/random) + Escape,8,5,90037,0.375,0.0,
main,Switching (A*/random) + Escape,8,5,90038,1.0,1.0,129
main,Switching (A*/random) + Escape,8,5,90039,1.0,1.0,201
main,Switching (A*/random) + Escape,8,5,90040,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90041,1.0,1.0,198
main,Switching (A*/random) + Escape,8,5,90042,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90043,1.0,1.0,179
main,Switching (A*/random) + Escape,8,5,90044,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90045,1.0,1.0,240
main,Switching (A*/random) + Escape,8,5,90046,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90047,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90048,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90049,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90050,0.375,0.0,
main,Switching (A*/random) + Escape,8,5,90051,1.0,1.0,233
main,Switching (A*/random) + Escape,8,5,90052,1.0,1.0,227
main,Switching (A*/random) + Escape,8,5,90053,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90054,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90055,0.25,0.0,
main,Switching (A*/random) + Escape,8,5,90056,1.0,1.0,187
main,Switching (A*/random) + Escape,8,5,90057,1.0,1.0,127
main,Switching (A*/random) + Escape,8,5,90058,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90059,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90060,1.0,1.0,217
main,Switching (A*/random) + Escape,8,5,90061,1.0,1.0,139
main,Switching (A*/random) + Escape,8,5,90062,1.0,1.0,136
main,Switching (A*/random) + Escape,8,5,90063,0.25,0.0,
main,Switching (A*/random) + Escape,8,5,90064,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90065,0.25,0.0,
main,Switching (A*/random) + Escape,8,5,90066,0.375,0.0,
main,Switching (A*/random) + Escape,8,5,90067,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90068,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90069,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90070,0.25,0.0,
main,Switching (A*/random) + Escape,8,5,90071,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90072,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90073,1.0,1.0,195
main,Switching (A*/random) + Escape,8,5,90074,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90075,0.125,0.0,
main,Switching (A*/random) + Escape,8,5,90076,1.0,1.0,255
main,Switching (A*/random) + Escape,8,5,90077,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90078,1.0,1.0,256
main,Switching (A*/random) + Escape,8,5,90079,1.0,1.0,247
main,Switching (A*/random) + Escape,8,5,90080,1.0,1.0,179
main,Switching (A*/random) + Escape,8,5,90081,1.0,1.0,237
main,Switching (A*/random) + Escape,8,5,90082,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90083,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90084,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90085,0.25,0.0,
main,Switching (A*/random) + Escape,8,5,90086,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90087,0.125,0.0,
main,Switching (A*/random) + Escape,8,5,90088,1.0,1.0,138
main,Switching (A*/random) + Escape,8,5,90089,0.375,0.0,
main,Switching (A*/random) + Escape,8,5,90090,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90091,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90092,1.0,1.0,116
main,Switching (A*/random) + Escape,8,5,90093,0.375,0.0,
main,Switching (A*/random) + Escape,8,5,90094,0.5,0.0,
main,Switching (A*/random) + Escape,8,5,90095,0.75,0.0,
main,Switching (A*/random) + Escape,8,5,90096,0.625,0.0,
main,Switching (A*/random) + Escape,8,5,90097,1.0,1.0,254
main,Switching (A*/random) + Escape,8,5,90098,0.0,0.0,
main,Switching (A*/random) + Escape,8,5,90099,0.625,0.0,
main,Switching (A*/random) + Escape,16,5,90000,0.5,0.0,
main,Switching (A*/random) + Escape,16,5,90001,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90002,0.3125,0.0,
main,Switching (A*/random) + Escape,16,5,90003,0.75,0.0,
main,Switching (A*/random) + Escape,16,5,90004,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90005,0.3125,0.0,
main,Switching (A*/random) + Escape,16,5,90006,0.0625,0.0,
main,Switching (A*/random) + Escape,16,5,90007,0.625,0.0,
main,Switching (A*/random) + Escape,16,5,90008,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90009,0.5,0.0,
main,Switching (A*/random) + Escape,16,5,90010,0.5,0.0,
main,Switching (A*/random) + Escape,16,5,90011,0.3125,0.0,
main,Switching (A*/random) + Escape,16,5,90012,0.5,0.0,
main,Switching (A*/random) + Escape,16,5,90013,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90014,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90015,0.0625,0.0,
main,Switching (A*/random) + Escape,16,5,90016,0.5625,0.0,
main,Switching (A*/random) + Escape,16,5,90017,0.125,0.0,
main,Switching (A*/random) + Escape,16,5,90018,0.5625,0.0,
main,Switching (A*/random) + Escape,16,5,90019,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90020,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90021,0.1875,0.0,
main,Switching (A*/random) + Escape,16,5,90022,0.1875,0.0,
main,Switching (A*/random) + Escape,16,5,90023,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90024,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90025,0.3125,0.0,
main,Switching (A*/random) + Escape,16,5,90026,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90027,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90028,1.0,1.0,239
main,Switching (A*/random) + Escape,16,5,90029,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90030,0.1875,0.0,
main,Switching (A*/random) + Escape,16,5,90031,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90032,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90033,0.75,0.0,
main,Switching (A*/random) + Escape,16,5,90034,0.1875,0.0,
main,Switching (A*/random) + Escape,16,5,90035,0.5,0.0,
main,Switching (A*/random) + Escape,16,5,90036,0.5,0.0,
main,Switching (A*/random) + Escape,16,5,90037,0.125,0.0,
main,Switching (A*/random) + Escape,16,5,90038,0.1875,0.0,
main,Switching (A*/random) + Escape,16,5,90039,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90040,0.125,0.0,
main,Switching (A*/random) + Escape,16,5,90041,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90042,0.3125,0.0,
main,Switching (A*/random) + Escape,16,5,90043,0.6875,0.0,
main,Switching (A*/random) + Escape,16,5,90044,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90045,0.5,0.0,
main,Switching (A*/random) + Escape,16,5,90046,0.3125,0.0,
main,Switching (A*/random) + Escape,16,5,90047,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90048,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90049,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90050,0.625,0.0,
main,Switching (A*/random) + Escape,16,5,90051,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90052,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90053,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90054,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90055,0.0625,0.0,
main,Switching (A*/random) + Escape,16,5,90056,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90057,0.8125,0.0,
main,Switching (A*/random) + Escape,16,5,90058,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90059,0.125,0.0,
main,Switching (A*/random) + Escape,16,5,90060,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90061,0.5,0.0,
main,Switching (A*/random) + Escape,16,5,90062,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90063,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90064,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90065,0.125,0.0,
main,Switching (A*/random) + Escape,16,5,90066,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90067,0.3125,0.0,
main,Switching (A*/random) + Escape,16,5,90068,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90069,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90070,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90071,0.125,0.0,
main,Switching (A*/random) + Escape,16,5,90072,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90073,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90074,0.3125,0.0,
main,Switching (A*/random) + Escape,16,5,90075,0.125,0.0,
main,Switching (A*/random) + Escape,16,5,90076,0.3125,0.0,
main,Switching (A*/random) + Escape,16,5,90077,0.125,0.0,
main,Switching (A*/random) + Escape,16,5,90078,0.3125,0.0,
main,Switching (A*/random) + Escape,16,5,90079,0.0625,0.0,
main,Switching (A*/random) + Escape,16,5,90080,0.5,0.0,
main,Switching (A*/random) + Escape,16,5,90081,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90082,0.5625,0.0,
main,Switching (A*/random) + Escape,16,5,90083,0.5625,0.0,
main,Switching (A*/random) + Escape,16,5,90084,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90085,0.375,0.0,
main,Switching (A*/random) + Escape,16,5,90086,0.1875,0.0,
main,Switching (A*/random) + Escape,16,5,90087,0.3125,0.0,
main,Switching (A*/random) + Escape,16,5,90088,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90089,0.125,0.0,
main,Switching (A*/random) + Escape,16,5,90090,0.75,0.0,
main,Switching (A*/random) + Escape,16,5,90091,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90092,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90093,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90094,0.0625,0.0,
main,Switching (A*/random) + Escape,16,5,90095,0.4375,0.0,
main,Switching (A*/random) + Escape,16,5,90096,0.5625,0.0,
main,Switching (A*/random) + Escape,16,5,90097,0.25,0.0,
main,Switching (A*/random) + Escape,16,5,90098,0.1875,0.0,
main,Switching (A*/random) + Escape,16,5,90099,0.1875,0.0,
main,Switching (A*/random) + Escape,24,5,90000,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90001,0.08333333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90002,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90003,0.08333333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90004,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90005,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90006,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90007,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90008,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90009,0.4583333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90010,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90011,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90012,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90013,0.041666666666666664,0.0,
main,Switching (A*/random) + Escape,24,5,90014,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90015,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90016,0.4166666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90017,0.08333333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90018,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90019,0.041666666666666664,0.0,
main,Switching (A*/random) + Escape,24,5,90020,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90021,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90022,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90023,0.4583333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90024,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90025,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90026,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90027,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90028,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90029,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90030,0.08333333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90031,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90032,0.08333333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90033,0.5833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90034,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90035,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90036,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90037,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90038,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90039,0.4166666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90040,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90041,0.375,0.0,
main,Switching (A*/random) + Escape,24,5,90042,0.375,0.0,
main,Switching (A*/random) + Escape,24,5,90043,0.08333333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90044,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90045,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90046,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90047,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90048,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90049,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90050,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90051,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90052,0.4583333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90053,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90054,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90055,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90056,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90057,0.5,0.0,
main,Switching (A*/random) + Escape,24,5,90058,0.5416666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90059,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90060,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90061,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90062,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90063,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90064,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90065,0.041666666666666664,0.0,
main,Switching (A*/random) + Escape,24,5,90066,0.4166666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90067,0.3333333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90068,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90069,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90070,0.0,0.0,
main,Switching (A*/random) + Escape,24,5,90071,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90072,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90073,0.041666666666666664,0.0,
main,Switching (A*/random) + Escape,24,5,90074,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90075,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90076,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90077,0.16666666666666666,0.0,
main,Switching (A*/random) + Escape,24,5,90078,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90079,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90080,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90081,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90082,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90083,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90084,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90085,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90086,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90087,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90088,0.2916666666666667,0.0,
main,Switching (A*/random) + Escape,24,5,90089,0.3333333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90090,0.4583333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90091,0.25,0.0,
main,Switching (A*/random) + Escape,24,5,90092,0.3333333333333333,0.0,
main,Switching (A*/random) + Escape,24,5,90093,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90094,0.041666666666666664,0.0,
main,Switching (A*/random) + Escape,24,5,90095,0.125,0.0,
main,Switching (A*/random) + Escape,24,5,90096,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90097,0.375,0.0,
main,Switching (A*/random) + Escape,24,5,90098,0.20833333333333334,0.0,
main,Switching (A*/random) + Escape,24,5,90099,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90000,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90001,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90002,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90003,0.15625,0.0,
main,Switching (A*/random) + Escape,32,5,90004,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90005,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90006,0.03125,0.0,
main,Switching (A*/random) + Escape,32,5,90007,0.3125,0.0,
main,Switching (A*/random) + Escape,32,5,90008,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90009,0.21875,0.0,
main,Switching (A*/random) + Escape,32,5,90010,0.25,0.0,
main,Switching (A*/random) + Escape,32,5,90011,0.0625,0.0,
main,Switching (A*/random) + Escape,32,5,90012,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90013,0.03125,0.0,
main,Switching (A*/random) + Escape,32,5,90014,0.28125,0.0,
main,Switching (A*/random) + Escape,32,5,90015,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90016,0.3125,0.0,
main,Switching (A*/random) + Escape,32,5,90017,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90018,0.3125,0.0,
main,Switching (A*/random) + Escape,32,5,90019,0.03125,0.0,
main,Switching (A*/random) + Escape,32,5,90020,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90021,0.25,0.0,
main,Switching (A*/random) + Escape,32,5,90022,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90023,0.25,0.0,
main,Switching (A*/random) + Escape,32,5,90024,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90025,0.1875,0.0,
main,Switching (A*/random) + Escape,32,5,90026,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90027,0.1875,0.0,
main,Switching (A*/random) + Escape,32,5,90028,0.34375,0.0,
main,Switching (A*/random) + Escape,32,5,90029,0.21875,0.0,
main,Switching (A*/random) + Escape,32,5,90030,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90031,0.21875,0.0,
main,Switching (A*/random) + Escape,32,5,90032,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90033,0.4375,0.0,
main,Switching (A*/random) + Escape,32,5,90034,0.25,0.0,
main,Switching (A*/random) + Escape,32,5,90035,0.375,0.0,
main,Switching (A*/random) + Escape,32,5,90036,0.1875,0.0,
main,Switching (A*/random) + Escape,32,5,90037,0.1875,0.0,
main,Switching (A*/random) + Escape,32,5,90038,0.03125,0.0,
main,Switching (A*/random) + Escape,32,5,90039,0.15625,0.0,
main,Switching (A*/random) + Escape,32,5,90040,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90041,0.28125,0.0,
main,Switching (A*/random) + Escape,32,5,90042,0.25,0.0,
main,Switching (A*/random) + Escape,32,5,90043,0.21875,0.0,
main,Switching (A*/random) + Escape,32,5,90044,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90045,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90046,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90047,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90048,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90049,0.25,0.0,
main,Switching (A*/random) + Escape,32,5,90050,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90051,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90052,0.21875,0.0,
main,Switching (A*/random) + Escape,32,5,90053,0.21875,0.0,
main,Switching (A*/random) + Escape,32,5,90054,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90055,0.15625,0.0,
main,Switching (A*/random) + Escape,32,5,90056,0.15625,0.0,
main,Switching (A*/random) + Escape,32,5,90057,0.34375,0.0,
main,Switching (A*/random) + Escape,32,5,90058,0.3125,0.0,
main,Switching (A*/random) + Escape,32,5,90059,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90060,0.03125,0.0,
main,Switching (A*/random) + Escape,32,5,90061,0.15625,0.0,
main,Switching (A*/random) + Escape,32,5,90062,0.15625,0.0,
main,Switching (A*/random) + Escape,32,5,90063,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90064,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90065,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90066,0.15625,0.0,
main,Switching (A*/random) + Escape,32,5,90067,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90068,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90069,0.15625,0.0,
main,Switching (A*/random) + Escape,32,5,90070,0.0625,0.0,
main,Switching (A*/random) + Escape,32,5,90071,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90072,0.15625,0.0,
main,Switching (A*/random) + Escape,32,5,90073,0.03125,0.0,
main,Switching (A*/random) + Escape,32,5,90074,0.1875,0.0,
main,Switching (A*/random) + Escape,32,5,90075,0.1875,0.0,
main,Switching (A*/random) + Escape,32,5,90076,0.0625,0.0,
main,Switching (A*/random) + Escape,32,5,90077,0.15625,0.0,
main,Switching (A*/random) + Escape,32,5,90078,0.3125,0.0,
main,Switching (A*/random) + Escape,32,5,90079,0.03125,0.0,
main,Switching (A*/random) + Escape,32,5,90080,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90081,0.1875,0.0,
main,Switching (A*/random) + Escape,32,5,90082,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90083,0.3125,0.0,
main,Switching (A*/random) + Escape,32,5,90084,0.1875,0.0,
main,Switching (A*/random) + Escape,32,5,90085,0.25,0.0,
main,Switching (A*/random) + Escape,32,5,90086,0.1875,0.0,
main,Switching (A*/random) + Escape,32,5,90087,0.125,0.0,
